user_id,total_sessions,total_page_clicks,avg_page_clicks_per_session,trip_session_count,trip_sessions_share,avg_clicks_trip_sessions,completed_flight_bookings,completed_hotel_bookings,completed_any_bookings,cancellation_count,flight_booking_rate,hotel_booking_rate,overall_booking_rate,cancellation_rate,hotel_attach_rate,return_flight_booking_rate,days_since_last_session,days_since_last_booking,active_span_days,customer_age_months,sessions_per_month,bookings_per_month,avg_base_fare_usd,avg_hotel_price_per_room_night_usd,avg_nights,avg_nights_fixed,unique_airlines_booked,avg_trip_distance_km,max_trip_distance_km,total_trip_distance_km,avg_trip_duration_days,max_trip_duration_days,unique_destinations_count,avg_departure_hour,weekend_trip_share,avg_checked_bags,avg_seats_booked,avg_rooms_booked,flight_discount_seen_rate,hotel_discount_seen_rate,flight_discount_booking_rate,hotel_discount_booking_rate,avg_flight_discount_amount,avg_hotel_discount_amount,avg_total_discount_amount,age_at_dataset_end,gender,married,has_children,home_country,home_city,home_airport
511827,8,274,34.25,3,0.375,76.0,1,1,2,1,0.125,0.125,0.25,0.125,0.0,1.0,44,141.0,160,6,1.18,0.3,274.7,295.0,8.0,8.0,1,781.77,781.77,781.77,10.00,10.00,1,19.0,0.0,1.0,2.0,1.0,0.25,0.125,0.0,0.0,0.5,,0.06,74,M,True,False,usa,columbus,LCK
576366,8,156,19.5,3,0.375,20.33,3,2,3,0,0.375,0.25,0.375,0.0,0.667,1.0,69,69.0,103,5,1.39,0.52,282.77,61.5,4.5,5.0,3,1487.74,3054.39,4463.23,5.00,9.00,3,11.67,0.667,0.67,1.0,1.0,0.25,0.125,0.0,0.0,0.08,0.2,0.04,44,F,False,False,canada,toronto,YTZ
614111,8,127,15.88,3,0.375,22.67,2,3,3,0,0.25,0.375,0.375,0.0,1.0,1.0,56,56.0,99,5,1.54,0.58,318.9,180.0,9.0,9.33,2,968.26,1631.5,1936.52,6.00,8.00,2,7.5,0.0,0.0,1.5,1.33,0.125,0.125,0.0,1.0,0.1,0.2,0.04,33,M,False,False,usa,tampa,MCF
566953,9,315,35.0,3,0.333,44.33,2,1,2,1,0.222,0.111,0.222,0.111,0.5,1.0,38,74.0,139,5,1.53,0.34,1304.7,157.0,4.0,5.0,2,6884.62,11213.93,13769.23,7.00,9.00,2,10.5,0.0,0.5,1.0,1.0,0.333,0.111,0.333,0.0,0.1,,0.02,30,F,False,True,canada,edmonton,YEG
530039,8,177,22.13,4,0.5,26.75,4,3,4,0,0.5,0.375,0.5,0.0,0.75,1.0,30,30.0,165,6,1.23,0.62,335.14,169.67,2.67,3.33,3,1036.87,1730.1,4147.46,4.50,6.00,4,11.0,0.25,0.5,1.5,1.67,0.125,0.125,0.0,0.0,0.05,0.05,0.01,41,F,False,False,canada,ottawa,YOW
650079,8,80,10.0,2,0.25,18.5,2,1,2,0,0.25,0.125,0.25,0.0,0.5,1.0,67,67.0,73,4,1.74,0.43,442.45,170.0,7.0,8.0,2,2358.38,3028.5,4716.76,7.50,9.00,2,15.0,0.0,1.0,1.0,1.0,0.125,0.0,0.0,,0.1,,0.01,41,F,True,False,usa,san antonio,SKF
527452,8,99,12.38,2,0.25,16.0,2,2,2,0,0.25,0.25,0.25,0.0,1.0,1.0,88,125.0,108,6,1.23,0.31,531.06,104.0,4.5,5.0,2,1725.87,1901.52,3451.74,6.00,6.00,2,11.5,0.5,0.0,2.0,2.0,0.375,0.25,0.333,0.5,0.17,0.08,0.08,42,M,False,False,usa,new orleans,MSY
566787,8,94,11.75,3,0.375,17.67,3,2,3,0,0.375,0.25,0.375,0.0,0.667,1.0,9,9.0,168,5,1.36,0.51,590.14,168.0,2.5,3.5,3,2359.61,2569.31,7078.82,2.67,5.00,2,9.67,0.333,0.67,1.33,1.0,0.125,0.25,0.0,0.0,0.05,0.1,0.03,42,F,False,False,usa,san antonio,SKF
571084,9,150,16.67,4,0.444,19.25,2,4,4,0,0.222,0.444,0.444,0.0,1.0,1.0,27,85.0,148,5,1.54,0.69,1050.44,186.75,3.25,3.75,2,4045.8,4159.81,8091.61,4.00,6.00,2,13.5,0.5,0.5,1.5,1.25,0.111,0.111,1.0,0.0,0.05,0.1,0.02,59,F,True,False,usa,san diego,NZY
521192,8,115,14.38,3,0.375,19.0,2,3,3,0,0.25,0.375,0.375,0.0,1.0,1.0,60,163.0,139,6,1.21,0.45,253.57,154.0,4.0,4.33,2,1426.77,1813.15,2853.55,2.50,3.00,2,8.0,0.0,1.0,1.0,1.33,0.375,0.125,0.333,0.0,0.2,0.4,0.12,26,F,False,False,usa,wichita,ICT
536763,8,135,16.88,2,0.25,15.0,2,1,2,0,0.25,0.125,0.25,0.0,0.5,1.0,46,46.0,146,6,1.25,0.31,432.78,111.0,2.0,3.0,1,2486.71,3923.68,4973.42,3.00,3.00,2,10.5,0.0,0.5,1.0,1.0,0.0,0.125,,0.0,,0.15,0.02,39,F,True,False,usa,new york,LGA
542657,8,103,12.88,4,0.5,18.0,4,3,4,0,0.5,0.375,0.5,0.0,0.75,1.0,54,69.0,135,6,1.27,0.64,693.34,95.0,1.0,1.67,4,2387.54,3600.03,9550.17,1.75,2.00,4,7.25,0.25,0.5,1.75,1.67,0.5,0.375,0.75,0.0,0.15,0.12,0.12,40,M,True,False,usa,new york,LGA
580460,8,104,13.0,3,0.375,19.67,3,2,3,0,0.375,0.25,0.375,0.0,0.667,0.333,68,94.0,102,5,1.41,0.53,213.59,83.0,4.5,5.5,3,1816.83,2638.74,5450.49,3.00,3.00,3,9.33,0.0,0.33,1.0,1.0,0.25,0.0,0.5,,0.1,,0.03,42,F,False,True,usa,colorado springs,COS
519885,8,135,16.88,3,0.375,20.0,2,3,3,0,0.25,0.375,0.375,0.0,1.0,1.0,54,102.0,146,6,1.2,0.45,501.16,225.33,6.0,6.67,2,2137.36,2964.24,4274.72,3.00,4.00,2,12.0,0.0,0.5,1.5,1.33,0.125,0.125,0.0,0.0,0.05,0.05,0.01,27,F,False,False,usa,houston,HOU
514324,9,137,15.22,3,0.333,24.33,3,3,3,0,0.333,0.333,0.333,0.0,1.0,0.333,10,129.0,193,6,1.34,0.45,207.66,161.67,2.33,3.0,3,2412.53,3856.34,7237.59,3.00,3.00,3,8.67,0.333,0.67,1.0,1.0,0.222,0.0,0.5,,0.22,,0.05,53,F,True,False,usa,los angeles,LAX
526913,8,149,18.63,5,0.625,22.6,4,4,5,0,0.5,0.5,0.625,0.0,0.75,1.0,42,42.0,155,6,1.22,0.76,646.47,179.25,2.5,3.25,4,3650.22,4151.77,14600.87,3.00,4.00,4,8.25,0.5,0.5,1.0,1.0,0.25,0.125,0.5,0.0,0.13,0.05,0.04,55,F,True,True,usa,san francisco,SFO
549274,8,153,19.13,1,0.125,17.0,1,1,1,0,0.125,0.125,0.125,0.0,1.0,1.0,74,74.0,111,6,1.3,0.16,75.22,81.0,-1.0,,1,412.75,412.75,412.75,2.00,2.00,1,7.0,0.0,1.0,1.0,1.0,0.25,0.125,0.0,0.0,0.08,0.1,0.03,49,F,False,False,usa,st. louis,STL
461744,9,108,12.0,2,0.222,15.5,1,2,2,0,0.111,0.222,0.222,0.0,1.0,1.0,115,115.0,76,7,1.19,0.26,201.15,124.5,4.0,4.5,1,1059.93,1059.93,1059.93,4.00,4.00,1,9.0,0.0,0.0,1.0,1.0,0.333,0.0,0.0,,0.08,,0.03,30,F,False,False,usa,new york,LGA
551615,8,174,21.75,2,0.25,17.5,1,1,2,0,0.125,0.125,0.25,0.0,0.0,1.0,135,135.0,49,6,1.31,0.33,235.86,116.0,4.0,4.0,1,1306.24,1306.24,1306.24,2.00,2.00,1,13.0,0.0,0.0,1.0,1.0,0.375,0.25,0.0,0.0,0.15,0.18,0.1,29,F,True,False,usa,omaha,OFF
486447,8,137,17.13,2,0.25,31.0,1,0,1,1,0.125,0.0,0.125,0.125,0.0,0.0,6,74.0,199,7,1.11,0.14,544.41,,,,1,5825.31,5825.31,5825.31,,,1,18.0,0.0,0.0,1.0,,0.125,0.375,0.0,0.0,,0.15,0.04,25,F,False,True,usa,new york,LGA
549800,8,139,17.38,2,0.25,19.5,2,1,2,0,0.25,0.125,0.25,0.0,0.5,0.5,81,114.0,104,6,1.3,0.32,602.1,70.0,2.0,3.0,2,2085.22,3130.19,4170.43,3.00,3.00,2,13.5,0.0,3.5,1.5,1.0,0.0,0.125,,0.0,,0.1,0.01,39,F,True,True,usa,knoxville,TYS
569817,8,129,16.13,3,0.375,18.0,2,3,3,0,0.25,0.375,0.375,0.0,1.0,1.0,28,103.0,147,5,1.37,0.51,69.72,89.0,6.33,7.0,1,369.51,369.51,739.02,1.50,2.00,1,10.5,0.0,1.0,1.0,1.33,0.25,0.375,0.0,0.333,0.23,0.08,0.09,35,M,True,False,usa,houston,IAH
511680,8,150,18.75,4,0.5,18.5,3,4,4,0,0.375,0.5,0.5,0.0,1.0,1.0,22,85.0,182,6,1.18,0.59,311.33,129.75,4.0,4.5,3,1693.73,2324.29,5081.19,4.33,7.00,3,9.67,0.0,0.67,1.0,1.5,0.0,0.0,,,,,0.0,27,F,False,False,usa,jacksonville,JAX
699040,8,83,10.38,1,0.125,22.0,1,0,1,0,0.125,0.0,0.125,0.0,0.0,1.0,18,122.0,104,4,2.0,0.25,135.85,,,,1,742.43,742.43,742.43,3.00,3.00,1,16.0,0.0,0.0,1.0,,0.125,0.125,1.0,0.0,0.05,0.15,0.03,35,F,False,False,usa,kansas city,MCI
432941,8,156,19.5,4,0.5,26.25,3,4,4,0,0.375,0.5,0.5,0.0,1.0,1.0,17,130.0,186,8,0.98,0.49,1032.57,115.5,4.75,5.5,3,3829.74,5425.36,11489.21,4.67,10.00,3,11.0,0.333,0.33,1.67,1.75,0.0,0.125,,0.0,,0.05,0.01,40,F,False,False,usa,anchorage,MRI
614748,8,376,47.0,4,0.5,86.75,3,3,3,1,0.375,0.375,0.375,0.125,1.0,1.0,36,36.0,119,5,1.54,0.58,416.44,286.0,3.0,3.67,3,2234.38,3931.8,6703.14,4.33,5.00,3,10.0,0.333,1.0,1.33,1.33,0.125,0.125,0.0,0.0,,,0.0,47,F,False,True,usa,san diego,NZY
520405,8,66,8.25,1,0.125,19.0,1,1,1,0,0.125,0.125,0.125,0.0,1.0,1.0,125,193.0,75,6,1.2,0.15,142.46,164.0,0.0,0.0,1,818.79,818.79,818.79,2.00,2.00,1,7.0,1.0,1.0,1.0,1.0,0.125,0.0,0.0,,0.2,,0.03,29,F,False,False,usa,cleveland,CLE
666718,8,132,16.5,2,0.25,14.5,2,1,2,0,0.25,0.125,0.25,0.0,0.5,1.0,48,88.0,86,4,1.81,0.45,297.87,190.0,2.0,3.0,2,1690.28,1831.04,3380.56,3.00,4.00,2,11.5,0.5,0.5,1.0,1.0,0.375,0.125,0.0,1.0,0.15,0.45,0.11,45,F,True,False,usa,memphis,MEM
566735,8,108,13.5,4,0.5,22.75,4,4,4,0,0.5,0.5,0.5,0.0,1.0,1.0,9,112.0,168,5,1.36,0.68,592.0,83.5,2.0,3.0,4,3342.1,4159.81,13368.41,3.25,4.00,4,9.75,0.5,0.75,1.0,1.0,0.25,0.25,0.5,0.5,0.05,0.15,0.05,54,F,False,True,usa,boston,BOS
489949,8,301,37.63,4,0.5,68.5,3,2,3,1,0.375,0.25,0.375,0.125,0.667,1.0,7,107.0,197,7,1.12,0.42,1548.51,82.0,4.5,5.5,3,5857.47,9675.23,17572.4,8.00,12.00,3,14.67,0.0,0.0,1.67,2.0,0.375,0.125,0.333,0.0,0.13,,0.03,47,F,False,True,usa,tampa,TPA
512589,8,124,15.5,4,0.5,18.0,4,4,4,0,0.5,0.5,0.5,0.0,1.0,0.5,70,102.0,134,6,1.18,0.59,183.17,107.25,1.25,2.0,4,1367.37,1778.51,5469.48,3.00,5.00,4,11.25,0.75,0.0,1.0,1.0,0.25,0.125,0.0,0.0,0.18,0.15,0.06,42,M,False,False,usa,lincoln,LNK
500791,8,183,22.88,1,0.125,16.0,0,1,1,0,0.0,0.125,0.125,0.0,,,30,91.0,166,6,1.15,0.14,,150.0,6.0,6.0,0,,,,,,0,,,,,1.0,0.25,0.25,0.0,0.5,0.13,0.1,0.06,72,F,True,False,canada,quebec,YQB
545551,8,106,13.25,4,0.5,23.5,4,4,4,0,0.5,0.5,0.5,0.0,1.0,1.0,26,26.0,161,6,1.29,0.64,358.34,188.5,5.25,6.0,4,1993.29,2757.7,7973.15,6.75,16.00,4,11.5,0.5,0.5,1.0,1.0,0.25,0.125,1.0,0.0,0.1,0.3,0.06,46,F,False,True,usa,austin,AUS
519955,8,124,15.5,2,0.25,21.0,2,2,2,0,0.25,0.25,0.25,0.0,1.0,1.0,123,170.0,77,6,1.2,0.3,474.11,169.5,2.5,3.5,2,2665.3,4106.22,5330.61,4.50,6.00,2,15.5,0.0,0.5,1.0,1.0,0.25,0.0,0.5,,0.2,,0.05,37,F,False,False,usa,orlando,MCO
512201,8,149,18.63,4,0.5,21.75,4,3,4,0,0.5,0.375,0.5,0.0,0.75,1.0,48,48.0,156,6,1.18,0.59,518.44,178.67,4.0,5.0,4,2923.92,4124.79,11695.69,4.75,9.00,3,13.5,0.5,0.75,1.0,1.0,0.25,0.25,0.0,0.5,0.1,0.13,0.06,51,F,True,False,usa,san jose,SJC
588313,8,143,17.88,1,0.125,21.0,1,1,1,0,0.125,0.125,0.125,0.0,1.0,1.0,38,60.0,129,5,1.43,0.18,768.72,186.0,2.0,3.0,1,3885.0,3885.0,3885.0,3.00,3.00,1,7.0,0.0,1.0,1.0,1.0,0.125,0.0,0.0,,0.1,,0.01,17,F,False,False,usa,new york,JFK
686920,8,64,8.0,2,0.25,20.5,2,2,2,0,0.25,0.25,0.25,0.0,1.0,1.0,40,76.0,87,4,1.91,0.48,406.71,234.0,5.0,5.5,2,2765.99,3641.17,5531.97,6.00,7.00,2,7.5,0.5,1.0,1.0,1.0,0.125,0.125,1.0,0.0,0.2,0.05,0.03,53,F,True,False,usa,richmond,RIC
663017,9,139,15.44,4,0.444,24.25,4,4,4,0,0.444,0.444,0.444,0.0,1.0,1.0,25,25.0,111,4,2.01,0.89,559.84,222.25,3.75,4.25,3,1892.05,2296.13,7568.2,5.00,7.00,3,10.0,0.25,1.0,1.5,1.5,0.111,0.222,1.0,0.5,0.15,0.1,0.04,39,M,True,False,usa,houston,HOU
546127,9,117,13.0,4,0.444,19.5,4,4,4,0,0.444,0.444,0.444,0.0,1.0,1.0,19,19.0,168,6,1.45,0.64,390.77,78.5,4.0,4.5,3,2140.45,3965.4,8561.82,5.00,12.00,4,8.25,0.25,0.25,1.0,1.0,0.111,0.0,0.0,,0.1,,0.01,54,F,True,False,usa,new york,LGA
652359,9,108,12.0,3,0.333,18.33,3,3,3,0,0.333,0.333,0.333,0.0,1.0,1.0,39,39.0,100,4,1.97,0.66,109.79,287.33,4.0,4.33,2,582.14,879.94,1746.42,5.33,10.00,3,8.33,0.333,0.0,1.0,1.0,0.111,0.111,0.0,0.0,0.15,0.1,0.03,38,F,False,False,usa,buffalo,BUF
598590,8,143,17.88,5,0.625,21.4,5,5,5,0,0.625,0.625,0.625,0.0,1.0,1.0,10,34.0,152,5,1.48,0.92,196.65,159.0,1.8,2.6,3,1026.53,1996.94,5132.66,3.40,7.00,4,12.4,0.2,0.2,1.2,1.2,0.125,0.0,1.0,,0.1,,0.01,48,F,True,False,usa,las vegas,LAS
513853,9,181,20.11,3,0.333,28.0,3,3,3,0,0.333,0.333,0.333,0.0,1.0,1.0,25,127.0,178,6,1.34,0.45,417.01,199.67,1.67,2.67,3,2287.34,4151.77,6862.02,3.67,6.00,3,12.0,0.0,0.0,1.0,1.0,0.0,0.222,,0.0,,0.13,0.03,48,F,False,True,usa,san francisco,SFO
509316,8,167,20.88,4,0.5,30.25,4,3,4,0,0.5,0.375,0.5,0.0,0.75,0.75,71,71.0,134,6,1.18,0.59,343.57,143.0,1.67,2.67,4,1752.93,2312.86,7011.72,3.33,4.00,4,13.5,0.0,0.5,1.25,1.33,0.0,0.0,,,,,0.0,40,F,False,False,usa,chicago,MDW
768291,8,101,12.63,2,0.25,26.0,2,2,2,0,0.25,0.25,0.25,0.0,1.0,1.0,12,12.0,86,3,2.46,0.61,489.65,125.5,5.0,12.0,2,1089.27,1783.96,2178.54,6.50,12.00,2,9.5,1.0,2.0,2.0,1.5,0.125,0.125,1.0,0.0,0.05,0.1,0.02,60,F,False,True,usa,dallas,DAL
525356,8,184,23.0,3,0.375,31.67,3,3,3,0,0.375,0.375,0.375,0.0,1.0,1.0,116,116.0,81,6,1.22,0.46,674.49,399.0,1.67,2.67,3,3821.65,3974.21,11464.95,3.67,5.00,2,12.0,0.333,0.33,1.0,1.0,0.0,0.0,,,,,0.0,51,F,True,True,usa,los angeles,LAX
465731,8,370,46.25,4,0.5,80.5,3,3,3,1,0.375,0.375,0.375,0.125,1.0,1.0,7,11.0,195,7,1.07,0.4,559.24,148.33,3.67,4.33,2,3104.4,3484.76,9313.2,4.67,9.00,2,8.67,0.333,0.0,1.0,1.0,0.375,0.25,0.0,0.0,0.13,0.05,0.04,55,F,False,False,usa,phoenix,LUF
550421,8,91,11.38,1,0.125,28.0,1,1,1,0,0.125,0.125,0.125,0.0,1.0,1.0,36,185.0,149,6,1.3,0.16,244.44,146.0,2.0,2.0,1,1521.73,1521.73,1521.73,3.00,3.00,1,8.0,1.0,0.0,1.0,1.0,0.0,0.25,,0.0,,0.08,0.02,44,F,True,False,usa,orlando,MCO
637687,8,132,16.5,4,0.5,22.75,4,4,4,0,0.5,0.5,0.5,0.0,1.0,1.0,28,28.0,117,4,1.68,0.84,464.46,178.5,1.5,2.25,4,2066.78,3020.16,8267.12,2.75,4.00,4,9.5,0.75,0.5,1.25,1.25,0.25,0.0,0.5,,0.05,,0.01,39,F,True,False,usa,san antonio,SAT
521695,9,108,12.0,4,0.444,17.25,3,4,4,0,0.333,0.444,0.444,0.0,1.0,0.333,24,39.0,175,6,1.36,0.61,238.56,243.5,2.75,3.25,3,2237.2,4436.81,6711.59,4.00,4.00,3,9.67,0.0,0.33,1.0,1.0,0.111,0.111,0.0,1.0,0.05,0.05,0.01,38,M,True,False,canada,halifax,YAW
623949,8,110,13.75,3,0.375,24.33,3,3,3,0,0.375,0.375,0.375,0.0,1.0,1.0,16,16.0,135,5,1.58,0.59,95.76,161.67,4.67,5.67,3,599.01,874.94,1797.04,5.67,11.00,3,11.0,0.0,0.67,1.0,1.0,0.25,0.0,0.5,,0.2,,0.05,47,M,True,False,usa,new york,LGA
524167,8,167,20.88,4,0.5,20.5,4,4,4,0,0.5,0.5,0.5,0.0,1.0,1.0,11,11.0,187,6,1.22,0.61,311.97,337.5,1.75,2.5,4,1393.34,2550.85,5573.38,3.00,4.00,3,9.5,0.25,0.0,1.75,1.75,0.125,0.125,1.0,0.0,0.15,0.1,0.03,41,M,False,True,usa,san antonio,SAT
573564,8,107,13.38,5,0.625,17.2,5,3,5,0,0.625,0.375,0.625,0.0,0.6,1.0,29,29.0,145,5,1.38,0.86,243.73,103.33,3.67,4.33,5,1433.2,3469.93,7166.01,5.40,11.00,5,11.0,0.4,0.2,1.0,1.0,0.125,0.0,0.0,,0.25,,0.03,26,F,False,False,usa,cleveland,CLE
510686,8,160,20.0,3,0.375,37.67,2,3,3,0,0.25,0.375,0.375,0.0,1.0,1.0,15,15.0,189,6,1.18,0.44,578.89,276.0,2.67,3.0,2,1715.56,1798.25,3431.12,2.50,3.00,2,9.5,1.0,0.0,2.0,2.0,0.25,0.125,0.5,0.0,0.13,0.1,0.04,35,F,True,False,usa,st. petersburg,PIE
523866,8,137,17.13,3,0.375,17.33,3,2,3,0,0.375,0.25,0.375,0.0,0.667,0.667,29,29.0,169,6,1.22,0.46,433.42,129.5,2.0,3.0,3,2775.19,3516.53,8325.57,4.50,5.00,3,12.0,0.333,0.33,1.0,1.0,0.0,0.125,,0.0,,0.1,0.01,16,F,False,False,canada,toronto,YKZ
504669,8,134,16.75,2,0.25,42.0,2,2,2,0,0.25,0.25,0.25,0.0,1.0,1.0,21,48.0,180,6,1.17,0.29,603.77,101.5,2.0,3.0,2,3443.62,3693.67,6887.23,3.00,3.00,2,8.0,0.0,1.0,1.0,1.0,0.25,0.125,0.5,0.0,0.05,0.05,0.02,40,F,False,False,usa,long beach,LGB
529734,8,124,15.5,5,0.625,22.8,4,5,5,0,0.5,0.625,0.625,0.0,1.0,1.0,53,53.0,142,6,1.23,0.77,618.32,169.6,2.4,3.2,2,2507.69,4062.13,10030.76,3.25,4.00,4,11.0,0.25,1.0,1.25,1.4,0.25,0.125,0.5,1.0,0.1,0.05,0.03,38,F,True,False,usa,philadelphia,PNE
515580,8,188,23.5,4,0.5,22.75,3,4,4,0,0.375,0.5,0.5,0.0,1.0,1.0,41,41.0,161,6,1.19,0.6,390.64,126.25,5.25,6.0,2,2174.48,2912.93,6523.45,5.00,9.00,3,13.33,0.333,0.67,1.0,1.25,0.25,0.25,0.0,0.5,0.1,0.08,0.04,44,F,False,False,usa,indianapolis,IND
632631,8,107,13.38,2,0.25,28.5,2,2,2,0,0.25,0.25,0.25,0.0,1.0,1.0,53,93.0,94,4,1.66,0.41,254.54,212.5,3.0,3.5,2,1463.59,1989.62,2927.17,4.00,5.00,2,8.5,0.0,1.0,1.0,1.0,0.125,0.5,0.0,0.5,0.05,0.1,0.06,41,F,False,False,usa,tulsa,TUL
510754,8,155,19.38,5,0.625,26.2,4,5,5,0,0.5,0.625,0.625,0.0,1.0,1.0,64,64.0,140,6,1.18,0.74,321.08,126.4,2.0,2.4,4,1554.84,3749.65,6219.37,2.75,3.00,3,9.25,0.25,0.25,1.0,1.2,0.25,0.125,1.0,0.0,0.15,0.05,0.04,43,F,False,False,usa,charlotte,CLT
503042,8,104,13.0,1,0.125,28.0,1,1,1,0,0.125,0.125,0.125,0.0,1.0,1.0,91,199.0,110,6,1.16,0.14,181.51,107.0,2.0,3.0,1,983.5,983.5,983.5,4.00,4.00,1,15.0,0.0,1.0,1.0,1.0,0.125,0.25,0.0,0.5,0.2,0.25,0.09,25,F,False,False,usa,montgomery,MXF
517467,8,64,8.0,2,0.25,17.0,1,2,2,0,0.125,0.25,0.25,0.0,1.0,1.0,30,77.0,171,6,1.2,0.3,323.87,201.5,5.0,5.0,1,1954.57,1954.57,1954.57,3.00,3.00,1,7.0,0.0,2.0,1.0,1.5,0.125,0.0,1.0,,0.2,,0.03,36,F,False,False,usa,lincoln,LNK
519383,9,82,9.11,3,0.333,13.67,1,2,2,1,0.111,0.222,0.222,0.111,1.0,0.0,37,55.0,163,6,1.36,0.3,2554.9,202.5,9.0,9.0,1,15935.66,15935.66,15935.66,,,1,7.0,1.0,1.0,2.0,1.0,0.111,0.222,0.0,0.0,,0.1,0.01,32,F,False,False,usa,fayetteville,POB
494484,8,170,21.25,3,0.375,22.67,1,3,3,0,0.125,0.375,0.375,0.0,1.0,1.0,16,128.0,187,7,1.13,0.42,998.62,224.0,7.33,7.67,1,2510.94,2510.94,2510.94,3.00,3.00,1,7.0,0.0,1.0,2.0,1.33,0.375,0.25,0.333,0.5,0.1,0.1,0.06,17,F,False,False,usa,amarillo,AMA
571913,8,88,11.0,2,0.25,19.5,1,2,2,0,0.125,0.25,0.25,0.0,1.0,1.0,8,62.0,166,5,1.38,0.34,132.93,451.5,5.0,5.0,1,739.83,739.83,739.83,4.00,4.00,1,9.0,0.0,0.0,1.0,1.5,0.25,0.25,0.5,1.0,0.13,0.08,0.05,21,F,False,False,canada,montreal,YUL
622343,8,288,36.0,3,0.375,73.33,2,1,2,1,0.25,0.125,0.25,0.125,0.5,1.0,8,17.0,144,5,1.57,0.39,317.09,246.0,2.0,3.0,2,1706.03,2224.3,3412.06,4.50,6.00,2,12.0,0.0,1.0,1.0,1.0,0.25,0.25,0.0,0.0,0.2,0.1,0.04,46,F,False,False,usa,chicago,ORD
556214,8,158,19.75,2,0.25,50.5,2,2,2,0,0.25,0.25,0.25,0.0,1.0,1.0,25,25.0,157,6,1.32,0.33,911.92,91.0,2.5,3.0,2,2450.63,2605.13,4901.26,3.50,5.00,2,7.0,0.0,0.5,2.0,2.0,0.125,0.25,0.0,1.0,0.1,0.1,0.04,46,F,False,False,usa,houston,HOU
692211,8,301,37.63,2,0.25,114.0,1,0,1,1,0.125,0.0,0.125,0.125,0.0,1.0,51,61.0,74,4,1.94,0.24,3030.84,,,,1,8066.59,8066.59,8066.59,13.00,13.00,1,12.0,0.0,1.0,2.0,,0.25,0.25,0.0,0.0,0.05,0.1,0.02,23,F,False,False,usa,houston,IAH
501125,8,102,12.75,2,0.25,28.5,2,2,2,0,0.25,0.25,0.25,0.0,1.0,1.0,33,154.0,163,6,1.15,0.29,204.0,382.0,4.5,5.0,2,1130.02,1536.44,2260.05,6.00,9.00,2,11.0,0.0,0.5,1.0,1.0,0.0,0.0,,,,,0.0,45,M,True,True,usa,kansas city,MCI
567563,8,127,15.88,3,0.375,22.33,3,1,3,0,0.375,0.125,0.375,0.0,0.333,1.0,48,124.0,128,5,1.36,0.51,307.26,176.0,0.0,1.0,3,1718.72,4114.22,5156.16,3.67,4.00,3,11.67,0.333,1.0,1.0,1.0,0.5,0.125,0.25,0.0,0.16,0.15,0.1,44,F,True,False,usa,new york,LGA
551042,8,134,16.75,5,0.625,18.8,3,5,5,0,0.375,0.625,0.625,0.0,1.0,1.0,56,56.0,128,6,1.31,0.82,550.33,176.8,2.6,3.2,3,3029.37,3974.21,9088.11,2.67,3.00,3,8.0,0.333,0.33,1.0,1.0,0.375,0.25,0.333,0.5,0.13,0.1,0.08,44,F,True,False,usa,los angeles,LAX
544367,8,112,14.0,3,0.375,24.0,3,2,3,0,0.375,0.25,0.375,0.0,0.667,1.0,43,103.0,145,6,1.28,0.48,381.27,107.5,2.5,3.5,3,1740.64,1898.7,5221.92,6.33,11.00,3,10.33,0.667,0.67,1.33,1.5,0.125,0.125,0.0,0.0,0.1,0.05,0.02,46,F,False,False,usa,new orleans,NBG
665887,8,158,19.75,5,0.625,22.4,3,3,5,0,0.375,0.375,0.625,0.0,0.333,0.667,14,14.0,120,4,1.81,1.13,592.59,92.67,5.33,5.33,3,1791.93,2697.04,5375.79,3.00,5.00,3,8.33,0.333,0.33,1.67,1.0,0.0,0.0,,,,,0.0,47,F,True,True,canada,toronto,YZD
540260,9,190,21.11,3,0.333,31.67,3,3,3,0,0.333,0.333,0.333,0.0,1.0,1.0,86,97.0,104,6,1.42,0.47,346.71,249.33,1.0,1.67,2,1551.44,2820.66,4654.33,2.67,4.00,3,11.67,0.333,1.0,1.67,1.67,0.0,0.111,,0.0,,0.05,0.01,42,F,True,False,usa,milwaukee,MKE
521462,8,168,21.0,3,0.375,16.0,3,2,3,0,0.375,0.25,0.375,0.0,0.667,1.0,15,156.0,184,6,1.21,0.45,413.43,130.5,2.5,3.0,3,1682.49,2912.93,5047.47,3.00,5.00,2,9.33,0.0,1.0,1.67,2.0,0.25,0.0,0.0,,0.18,,0.04,58,F,True,True,usa,indianapolis,IND
546130,9,72,8.0,2,0.222,14.5,2,1,2,0,0.222,0.111,0.222,0.0,0.5,1.0,21,46.0,166,6,1.45,0.32,658.0,137.0,6.0,7.0,2,3613.25,3738.16,7226.49,6.50,8.00,2,11.0,1.0,1.0,1.0,1.0,0.0,0.444,,0.0,,0.15,0.07,48,F,True,True,usa,bakersfield,BFL
516679,8,194,24.25,3,0.375,39.67,2,2,2,1,0.25,0.25,0.25,0.125,1.0,1.0,31,129.0,170,6,1.2,0.3,874.78,92.0,5.5,6.0,2,5152.69,8115.72,10305.37,7.50,13.00,2,15.5,0.5,0.5,1.0,1.0,0.25,0.25,0.0,0.5,0.25,0.1,0.04,42,F,False,False,usa,kansas city,MCI
